"finch_id","finch_cat_id","finch_cat_name","finch_cat_name_a","finch_cat_id_a","finch_cat_name_b","finch_cat_id_b","finch_cat_name_c","finch_cat_id_c","description","name","brand_name","features","additionalproperties"
amzn_us___B089P31TTF,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"Fitted portable / mini crib Sheet Measures 24 x 38 inches 100% cotton woven 280 TC Elastic around the entire edge for a safe and secure fit Features Grey Polka Dots Machine washable and dryable Made In USA! Note: Please make sure to select the proper fitted sheet for your mattress size. There are two different depths available. If you have the standard 3 inch thick mattress, then make sure to select '24 x 38 x 3'. If you have the extra deep 5.5"" or 6"" mattress you will need the extra deep fitted '24 x 38 x 5.5' size sheet. The extra deep sheet works with brands such as the 'DaVinci extra deep mattress' as well as some other brands.","SheetWorld 100% Cotton Percale Extra Deep Fitted Portable Mini Crib Sheet 24 x 38 x 5.5, Grey Polka Dots, Made in USA",SHEETWORLD.COM,"{""Measures 24 x 38 x 5.5 (extra deep)"",""100% Cotton Woven"",""Machine Washable & Dryable"",""MADE IN USA!""}","{""{\""name\"": \""Color\"", \""value\"": \""Grey Polka Dots\""}"",""{\""name\"": \""Material\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Size\"", \""value\"": \""Fitted 24x38x5.5\""}"",""{\""name\"": \""Fabric Type\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Pattern\"", \""value\"": \""Polka Dots\""}"",""{\""name\"": \""Product Dimensions\"", \""value\"": \""38\\\""L x 24\\\""W\""}"",""{\""name\"": \""Brand\"", \""value\"": \""SHEETWORLD.COM\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""280\""}"",""{\""name\"": \""Product Care Instructions\"", \""value\"": \""Machine Wash\""}"",""{\""name\"": \""Number of Pieces\"", \""value\"": \""1\""}"",""{\""name\"": \""Item Weight\"", \""value\"": \""8 ounces\""}"",""{\""name\"": \""Manufacturer\"", \""value\"": \""SHEETWORLD.COM\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B089P31TTF\""}"",""{\""name\"": \""Country of Origin\"", \""value\"": \""USA\""}"",""{\""name\"": \""Item model number\"", \""value\"": \""PC5-W151\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""March 10, 2023\""}""}"
amzn_us___B0C5JDTZXC,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"💞The Most Essential Accessory For All New Moms And Dads. 🙆Do you want to keep your baby clean and comfy wherever you go? 🙆Are you looking for a convenient and high-quality baby sleeping pad? ✅Then this portable baby pad is everything you've been looking for! Designed for Babies: This portable waterproof baby pads has a gauze cotton surface that is smooth and soft, protects your little one from hard, dirty surfaces. ✅SUPERIOR QUALITY 👶This waterproof changing pad is made with the best quality materials and special care to keep your baby comfy and safe. 👶It is very soft and comfortable so that babies will love it, and extremely durable and hygienic. ✅THREE LAYER STRUCTURE 👶Skin-friendly 👶Soft & Comfortable 👶Breathable 👶Ice silk can better protect your baby's skin ✅CONVENIENT DESIGN 👶The foldable changing mat is very easy to carry 👶The baby sleeping mat is waterproof and very easy to keep clean for easy use and maximum hygiene ✅MULTIPLE FUNCTIONS 👶For baby cribs 👶For baby bassinet/crib/pack n play 👶For toddler training 👶For protecting your mattress 👶Baby daily use 👶For playmat 👶For picnic 🚚Just click ""Add To Cart"" now","xigua Frog Baby Summer Sleeping Pad Baby Cooling Pad with Pillowcase, Breathable Crib Mattress Pad Washable Toddler Mattress Pad for Summer 52"" x 28""",xigua,"{""【👶 PREMIUM MATERIAL】The baby sheet are velvety-soft to touch, breathable and healthy for your baby or toddler. So do not worry that baby will get sweaty when they re sleeping. The backing fiber is non-adhesive and noise-free, which prevent from bunching up when tossing and turning,allowing for a peaceful rest."",""【👶 GET AN CUTE BABY PAD FOR BED】Each bed pad protector is oversized at 52''x 28'',In addition with a pillowcase (18 x 13in); easily fits most baby crib and mattress protector, allows your baby to sleep peacefully with plenty of room to move."",""【👶 SPOIL YOUR BABY BOY OR GIRL】Choose this unisex pee pads for kids and offer it as a thoughtful baby shower, birthday, gender reveal party Christmas or holiday gift.You just have to replace the pad instead of tearing away the whole sheet off the bed every morning."",""【👶 DURABLE & REUSABLE】Unlike plastic mats that stain and slide around or pricey disposable liners, these changing table pads are reusable with made of durable materials that are machine washable up to 100+ cycles and get softer with every wash, which is better for your baby and your wallet."",""【👶 WASHING INSTRUCTIONS】Regular washing; less than 40 ℃ warm water washing; do not use bleach and other detergents; should not be soaked for a long time; can be hand-washed, ironing, gentle machine washable, not dry clean.""}","{""{\""name\"": \""Manufacturer\"", \""value\"": \""ZZCshop\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B0C5JDTZXC\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""May 17, 2023\""}""}"
amzn_us___B0C5JDL69D,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"💞The Most Essential Accessory For All New Moms And Dads. 🙆Do you want to keep your baby clean and comfy wherever you go? 🙆Are you looking for a convenient and high-quality baby sleeping pad? ✅Then this portable baby pad is everything you've been looking for! Designed for Babies: This portable waterproof baby pads has a gauze cotton surface that is smooth and soft, protects your little one from hard, dirty surfaces. ✅SUPERIOR QUALITY 👶This waterproof changing pad is made with the best quality materials and special care to keep your baby comfy and safe. 👶It is very soft and comfortable so that babies will love it, and extremely durable and hygienic. ✅THREE LAYER STRUCTURE 👶Skin-friendly 👶Soft & Comfortable 👶Breathable 👶Ice silk can better protect your baby's skin ✅CONVENIENT DESIGN 👶The foldable changing mat is very easy to carry 👶The baby sleeping mat is waterproof and very easy to keep clean for easy use and maximum hygiene ✅MULTIPLE FUNCTIONS 👶For baby cribs 👶For baby bassinet/crib/pack n play 👶For toddler training 👶For protecting your mattress 👶Baby daily use 👶For playmat 👶For picnic 🚚Just click ""Add To Cart"" now","xigua Avocado Baby Summer Sleeping Pad Baby Cooling Pad with Pillowcase, Breathable Crib Mattress Pad Washable Toddler Mattress Pad for Summer 52"" x 28""",xigua,"{""【👶 PREMIUM MATERIAL】The baby sheet are velvety-soft to touch, breathable and healthy for your baby or toddler. So do not worry that baby will get sweaty when they re sleeping. The backing fiber is non-adhesive and noise-free, which prevent from bunching up when tossing and turning,allowing for a peaceful rest."",""【👶 GET AN CUTE BABY PAD FOR BED】Each bed pad protector is oversized at 52''x 28'',In addition with a pillowcase (18 x 13in); easily fits most baby crib and mattress protector, allows your baby to sleep peacefully with plenty of room to move."",""【👶 SPOIL YOUR BABY BOY OR GIRL】Choose this unisex pee pads for kids and offer it as a thoughtful baby shower, birthday, gender reveal party Christmas or holiday gift.You just have to replace the pad instead of tearing away the whole sheet off the bed every morning."",""【👶 DURABLE & REUSABLE】Unlike plastic mats that stain and slide around or pricey disposable liners, these changing table pads are reusable with made of durable materials that are machine washable up to 100+ cycles and get softer with every wash, which is better for your baby and your wallet."",""【👶 WASHING INSTRUCTIONS】Regular washing; less than 40 ℃ warm water washing; do not use bleach and other detergents; should not be soaked for a long time; can be hand-washed, ironing, gentle machine washable, not dry clean.""}","{""{\""name\"": \""Product Dimensions\"", \""value\"": \""52 x 28 x 0.4 inches\""}"",""{\""name\"": \""Manufacturer\"", \""value\"": \""ZZCshop\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B0C5JDL69D\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""May 17, 2023\""}""}"
amzn_us___B0C5JF9MLP,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"💞The Most Essential Accessory For All New Moms And Dads. 🙆Do you want to keep your baby clean and comfy wherever you go? 🙆Are you looking for a convenient and high-quality baby sleeping pad? ✅Then this portable baby pad is everything you've been looking for! Designed for Babies: This portable waterproof baby pads has a gauze cotton surface that is smooth and soft, protects your little one from hard, dirty surfaces. ✅SUPERIOR QUALITY 👶This waterproof changing pad is made with the best quality materials and special care to keep your baby comfy and safe. 👶It is very soft and comfortable so that babies will love it, and extremely durable and hygienic. ✅THREE LAYER STRUCTURE 👶Skin-friendly 👶Soft & Comfortable 👶Breathable 👶Ice silk can better protect your baby's skin ✅CONVENIENT DESIGN 👶The foldable changing mat is very easy to carry 👶The baby sleeping mat is waterproof and very easy to keep clean for easy use and maximum hygiene ✅MULTIPLE FUNCTIONS 👶For baby cribs 👶For baby bassinet/crib/pack n play 👶For toddler training 👶For protecting your mattress 👶Baby daily use 👶For playmat 👶For picnic 🚚Just click ""Add To Cart"" now","xigua Frog Baby Summer Sleeping Pad Baby Cooling Pad with Pillowcase, Breathable Crib Mattress Pad Washable Toddler Mattress Pad for Summer 52"" x 28""",xigua,"{""【👶 PREMIUM MATERIAL】The baby sheet are velvety-soft to touch, breathable and healthy for your baby or toddler. So do not worry that baby will get sweaty when they re sleeping. The backing fiber is non-adhesive and noise-free, which prevent from bunching up when tossing and turning,allowing for a peaceful rest."",""【👶 GET AN CUTE BABY PAD FOR BED】Each bed pad protector is oversized at 52''x 28'',In addition with a pillowcase (18 x 13in); easily fits most baby crib and mattress protector, allows your baby to sleep peacefully with plenty of room to move."",""【👶 SPOIL YOUR BABY BOY OR GIRL】Choose this unisex pee pads for kids and offer it as a thoughtful baby shower, birthday, gender reveal party Christmas or holiday gift.You just have to replace the pad instead of tearing away the whole sheet off the bed every morning."",""【👶 DURABLE & REUSABLE】Unlike plastic mats that stain and slide around or pricey disposable liners, these changing table pads are reusable with made of durable materials that are machine washable up to 100+ cycles and get softer with every wash, which is better for your baby and your wallet."",""【👶 WASHING INSTRUCTIONS】Regular washing; less than 40 ℃ warm water washing; do not use bleach and other detergents; should not be soaked for a long time; can be hand-washed, ironing, gentle machine washable, not dry clean.""}","{""{\""name\"": \""Manufacturer\"", \""value\"": \""ZZCshop\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B0C5JF9MLP\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""05M 17, 2023\""}""}"
amzn_us___B07G86RB91,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"Fitted portable / mini crib Sheet Measures 24 x 38 inches 100% cotton woven 280 TC Elastic around the entire edge for a safe and secure fit Features Sage Links Machine washable and dryable Made In USA! Note: Please make sure to select the proper fitted sheet for your mattress size. There are two different depths available. If you have the standard 3 inch thick mattress, then make sure to select '24 x 38 x 3'. If you have the extra deep 5.5"" or 6"" mattress you will need the extra deep fitted '24 x 38 x 5.5' size sheet. The extra deep sheet works with brands such as the 'DaVinci extra deep mattress' as well as some other brands.","SheetWorld 100% Cotton Percale Extra Deep Fitted Portable Mini Crib Sheet 24 x 38 x 5.5, Sage Links, Made in USA",SHEETWORLD.COM,"{""Measures 24 x 38 x 5.5 (extra deep)"",""100% Cotton Woven"",""Machine Washable & Dryable"",""MADE IN USA!""}","{""{\""name\"": \""Color\"", \""value\"": \""Sage Links\""}"",""{\""name\"": \""Material\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Size\"", \""value\"": \""Fitted 24x38x5.5\""}"",""{\""name\"": \""Fabric Type\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Pattern\"", \""value\"": \""Solid\""}"",""{\""name\"": \""Product Dimensions\"", \""value\"": \""38\\\""L x 24\\\""W\""}"",""{\""name\"": \""Brand\"", \""value\"": \""SHEETWORLD.COM\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""280\""}"",""{\""name\"": \""Product Care Instructions\"", \""value\"": \""Machine Wash\""}"",""{\""name\"": \""Number of Pieces\"", \""value\"": \""1\""}"",""{\""name\"": \""Item Weight\"", \""value\"": \""8 ounces\""}"",""{\""name\"": \""Manufacturer\"", \""value\"": \""SHEETWORLD.COM\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B07G86RB91\""}"",""{\""name\"": \""Country of Origin\"", \""value\"": \""USA\""}"",""{\""name\"": \""Item model number\"", \""value\"": \""PC5-W137\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""03M 10, 2023\""}""}"
amzn_us___B0C5JJ46G2,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"💞The Most Essential Accessory For All New Moms And Dads. 🙆Do you want to keep your baby clean and comfy wherever you go? 🙆Are you looking for a convenient and high-quality baby sleeping pad? ✅Then this portable baby pad is everything you've been looking for! Designed for Babies: This portable waterproof baby pads has a gauze cotton surface that is smooth and soft, protects your little one from hard, dirty surfaces. ✅SUPERIOR QUALITY 👶This waterproof changing pad is made with the best quality materials and special care to keep your baby comfy and safe. 👶It is very soft and comfortable so that babies will love it, and extremely durable and hygienic. ✅THREE LAYER STRUCTURE 👶Skin-friendly 👶Soft & Comfortable 👶Breathable 👶Ice silk can better protect your baby's skin ✅CONVENIENT DESIGN 👶The foldable changing mat is very easy to carry 👶The baby sleeping mat is waterproof and very easy to keep clean for easy use and maximum hygiene ✅MULTIPLE FUNCTIONS 👶For baby cribs 👶For baby bassinet/crib/pack n play 👶For toddler training 👶For protecting your mattress 👶Baby daily use 👶For playmat 👶For picnic 🚚Just click ""Add To Cart"" now","xigua Avocado Baby Summer Sleeping Pad Baby Cooling Pad with Pillowcase, Breathable Crib Mattress Pad Washable Toddler Mattress Pad for Summer 52"" x 28""",xigua,"{""【👶 PREMIUM MATERIAL】The baby sheet are velvety-soft to touch, breathable and healthy for your baby or toddler. So do not worry that baby will get sweaty when they re sleeping. The backing fiber is non-adhesive and noise-free, which prevent from bunching up when tossing and turning,allowing for a peaceful rest."",""【👶 GET AN CUTE BABY PAD FOR BED】Each bed pad protector is oversized at 52''x 28'',In addition with a pillowcase (18 x 13in); easily fits most baby crib and mattress protector, allows your baby to sleep peacefully with plenty of room to move."",""【👶 SPOIL YOUR BABY BOY OR GIRL】Choose this unisex pee pads for kids and offer it as a thoughtful baby shower, birthday, gender reveal party Christmas or holiday gift.You just have to replace the pad instead of tearing away the whole sheet off the bed every morning."",""【👶 DURABLE & REUSABLE】Unlike plastic mats that stain and slide around or pricey disposable liners, these changing table pads are reusable with made of durable materials that are machine washable up to 100+ cycles and get softer with every wash, which is better for your baby and your wallet."",""【👶 WASHING INSTRUCTIONS】Regular washing; less than 40 ℃ warm water washing; do not use bleach and other detergents; should not be soaked for a long time; can be hand-washed, ironing, gentle machine washable, not dry clean.""}","{""{\""name\"": \""Product Dimensions\"", \""value\"": \""52 x 28 x 0.4 inches\""}"",""{\""name\"": \""Manufacturer\"", \""value\"": \""ZZCshop\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B0C5JJ46G2\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""May 17, 2023\""}"",""{\""name\"": \""Age Range Description\"", \""value\"": \""Baby\""}""}"
amzn_us___B09XSW7XG9,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"The 182 Coil Mattress is designed to fit a standard crib or toddler bed, so it's got years of use in it. It is stuffed with polyester for firmness, while a vinyl cover wraps around for an overall hypoallergenic and design. With 182 Heavy 15.5 Gauge Steel Coils with 6 gauge border wire for extra support, this mattress also features a triple laminated cover for tear and water resistance and air vents to keep it fresh and meets and exceeds all federal and state flammability standards.Features Collection: Athena Material: Polyester Product Dimension: 52 x 27.5 x 5.5",AFG Baby Furniture Athena Polyester Coil Mattress MT-182,AFG Baby Furniture,"{""The 182 Coil Mattress is designed to fit a standard crib or toddler bed, so it's got years of use in it. It is stuffed with polyester for firmness, while a vinyl cover wraps around for an overall hypoallergenic and design. With 182 Heavy 15.5 Gauge Steel Coils with 6 gauge border wire for extra support, this mattress also features a triple laminated cover for tear and water resistance and air vents to keep it fresh and meets and exceeds all federal and state flammability standards.Features"",""Collection: Athena"",""Material: Polyester"",""Product Dimension: 52 x 27.5 x 5.5""}","{""{\""name\"": \""Product Dimensions\"", \""value\"": \""53 x 28 x 6 inches\""}"",""{\""name\"": \""Item Weight\"", \""value\"": \""24 pounds\""}"",""{\""name\"": \""Manufacturer\"", \""value\"": \""AFG Baby Furniture\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B09XSW7XG9\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""April 12, 2022\""}""}"
amzn_us___B0C5JCW1TC,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"💞The Most Essential Accessory For All New Moms And Dads. 🙆Do you want to keep your baby clean and comfy wherever you go? 🙆Are you looking for a convenient and high-quality baby sleeping pad? ✅Then this portable baby pad is everything you've been looking for! Designed for Babies: This portable waterproof baby pads has a gauze cotton surface that is smooth and soft, protects your little one from hard, dirty surfaces. ✅SUPERIOR QUALITY 👶This waterproof changing pad is made with the best quality materials and special care to keep your baby comfy and safe. 👶It is very soft and comfortable so that babies will love it, and extremely durable and hygienic. ✅THREE LAYER STRUCTURE 👶Skin-friendly 👶Soft & Comfortable 👶Breathable 👶Ice silk can better protect your baby's skin ✅CONVENIENT DESIGN 👶The foldable changing mat is very easy to carry 👶The baby sleeping mat is waterproof and very easy to keep clean for easy use and maximum hygiene ✅MULTIPLE FUNCTIONS 👶For baby cribs 👶For baby bassinet/crib/pack n play 👶For toddler training 👶For protecting your mattress 👶Baby daily use 👶For playmat 👶For picnic 🚚Just click ""Add To Cart"" now","xigua Avocado Baby Summer Sleeping Pad Baby Cooling Pad with Pillowcase, Breathable Crib Mattress Pad Washable Toddler Mattress Pad for Summer 52"" x 28""",xigua,"{""【👶 PREMIUM MATERIAL】The baby sheet are velvety-soft to touch, breathable and healthy for your baby or toddler. So do not worry that baby will get sweaty when they re sleeping. The backing fiber is non-adhesive and noise-free, which prevent from bunching up when tossing and turning,allowing for a peaceful rest."",""【👶 GET AN CUTE BABY PAD FOR BED】Each bed pad protector is oversized at 52''x 28'',In addition with a pillowcase (18 x 13in); easily fits most baby crib and mattress protector, allows your baby to sleep peacefully with plenty of room to move."",""【👶 SPOIL YOUR BABY BOY OR GIRL】Choose this unisex pee pads for kids and offer it as a thoughtful baby shower, birthday, gender reveal party Christmas or holiday gift.You just have to replace the pad instead of tearing away the whole sheet off the bed every morning."",""【👶 DURABLE & REUSABLE】Unlike plastic mats that stain and slide around or pricey disposable liners, these changing table pads are reusable with made of durable materials that are machine washable up to 100+ cycles and get softer with every wash, which is better for your baby and your wallet."",""【👶 WASHING INSTRUCTIONS】Regular washing; less than 40 ℃ warm water washing; do not use bleach and other detergents; should not be soaked for a long time; can be hand-washed, ironing, gentle machine washable, not dry clean.""}","{""{\""name\"": \""Product Dimensions\"", \""value\"": \""52 x 28 x 0.4 inches\""}"",""{\""name\"": \""Manufacturer\"", \""value\"": \""ZZCshop\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B0C5JCW1TC\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""May 17, 2023\""}""}"
amzn_us___B095YGDTP8,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"Product name: Multifunctional metal folding single bed color: gray Material: steel pipe material material: metal Metal material: iron Product weight: 29.5kg Finishing material: blended Additional features: folding Size: length and inner diameter 190CM*width 80CM*bed surface height 32CM Use scenarios: living room, bedroom, storage room, study room, camping, picnic, office, escort bed, etc. Advantages and features: Made of high-grade steel, it has extremely high durability and can stand the test of time; No tools are required to assemble; Just fold and fold it to store it anywhere. If you have any questions about the product, please consult us.Our customer service will reply you as soon as possible.","SHUILV Metal Folding Bed Portable Outdoor Camping Bed, Heavy-Duty Steel Frame Single Bed Platform Bed, Extra Bed for Children and Spare Guest Beds for Adults, Lunch Break Bed",SHU,"{""Reinforced and reinforced frame: The travel folding bed is made of an all-steel frame, which has strong bearing capacity, sturdiness and durability, strong and stable legs, and can bear a weight of 200kg; the support bar is designed according to the mechanics to support the entire bed without shaking."",""Comfortable and healthy sleep: The outdoor bed adopts eco-friendly multi-layer board surface, breathable fabric and sturdy bed board, which is comfortable and will not shake, providing the ultimate sleeping experience for your family or guests; it can also be matched with memory foam or spring bed Pad use."",""Multifunctional single bed: The metal bed can accommodate children, adults and teenagers. It is very suitable as a temporary extra bed, hospital escort bed, office lunch break bed or visitor bed. It can be set up quickly for outdoor fishing, picnic or office, so you can get Maximum comfort."",""Quick assembly and storage: The folding bed does not require any assembly work, it can be used after opening the package; the outdoor bed folding mattress has a clip, which can be tightly fixed when not in use, and folded into a compact shape, not in use Fold easily."",""Thank you for choosing our products. If you have any questions, please consult our customer service, we will solve it as soon as possible.""}","{""{\""name\"": \""Size\"", \""value\"": \""Twin\""}"",""{\""name\"": \""Frame Material\"", \""value\"": \""Metal\""}"",""{\""name\"": \""Brand\"", \""value\"": \""SHU\""}"",""{\""name\"": \""Item Weight\"", \""value\"": \""30000 Grams\""}"",""{\""name\"": \""Material\"", \""value\"": \""Metal\""}"",""{\""name\"": \""Assembly Required\"", \""value\"": \""Yes\""}"",""{\""name\"": \""Form Factor\"", \""value\"": \""Platform Bed\""}"",""{\""name\"": \""Item Weight\"", \""value\"": \""66.1 pounds\""}"",""{\""name\"": \""Manufacturer\"", \""value\"": \""weilaiying\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B095YGDTP8\""}""}"
amzn_us___B07G2Q3X7Z,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"Fitted portable / mini crib Sheet Measures 24 x 38 inches 100% cotton woven 280 TC Elastic around the entire edge for a safe and secure fit Features Purple Damask Machine washable and dryable Made In USA! Note: Please make sure to select the proper fitted sheet for your mattress size. There are two different depths available. If you have the standard 3 inch thick mattress, then make sure to select '24 x 38 x 3'. If you have the extra deep 5.5"" or 6"" mattress you will need the extra deep fitted '24 x 38 x 5.5' size sheet. The extra deep sheet works with brands such as the 'DaVinci extra deep mattress' as well as some other brands.","SheetWorld 100% Cotton Percale Extra Deep Fitted Portable Mini Crib Sheet 24 x 38 x 5.5, Purple Damask, Made in USA",SHEETWORLD.COM,"{""Measures 24 x 38 x 5.5 (extra deep)"",""100% Cotton Woven"",""Machine Washable & Dryable"",""MADE IN USA!""}","{""{\""name\"": \""Color\"", \""value\"": \""Purple Damask\""}"",""{\""name\"": \""Material\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Size\"", \""value\"": \""Fitted 24x38x5.5\""}"",""{\""name\"": \""Fabric Type\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Pattern\"", \""value\"": \""Damask\""}"",""{\""name\"": \""Product Dimensions\"", \""value\"": \""38\\\""L x 24\\\""W\""}"",""{\""name\"": \""Brand\"", \""value\"": \""SHEETWORLD.COM\""}"",""{\""name\"": \""Thread Count\"", \""value\"": \""280\""}"",""{\""name\"": \""Product Care Instructions\"", \""value\"": \""Machine Wash\""}"",""{\""name\"": \""Number of Pieces\"", \""value\"": \""1\""}"",""{\""name\"": \""Item Weight\"", \""value\"": \""8 ounces\""}"",""{\""name\"": \""Manufacturer\"", \""value\"": \""SHEETWORLD.COM\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B07G2Q3X7Z\""}"",""{\""name\"": \""Country of Origin\"", \""value\"": \""USA\""}"",""{\""name\"": \""Item model number\"", \""value\"": \""PC5-W990\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""March 10, 2023\""}""}"
amzn_us___B0C5JDTBVL,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"💞The Most Essential Accessory For All New Moms And Dads. 🙆Do you want to keep your baby clean and comfy wherever you go? 🙆Are you looking for a convenient and high-quality baby sleeping pad? ✅Then this portable baby pad is everything you've been looking for! Designed for Babies: This portable waterproof baby pads has a gauze cotton surface that is smooth and soft, protects your little one from hard, dirty surfaces. ✅SUPERIOR QUALITY 👶This waterproof changing pad is made with the best quality materials and special care to keep your baby comfy and safe. 👶It is very soft and comfortable so that babies will love it, and extremely durable and hygienic. ✅THREE LAYER STRUCTURE 👶Skin-friendly 👶Soft & Comfortable 👶Breathable 👶Ice silk can better protect your baby's skin ✅CONVENIENT DESIGN 👶The foldable changing mat is very easy to carry 👶The baby sleeping mat is waterproof and very easy to keep clean for easy use and maximum hygiene ✅MULTIPLE FUNCTIONS 👶For baby cribs 👶For baby bassinet/crib/pack n play 👶For toddler training 👶For protecting your mattress 👶Baby daily use 👶For playmat 👶For picnic 🚚Just click ""Add To Cart"" now","xigua Frog Baby Summer Sleeping Pad Baby Cooling Pad with Pillowcase, Breathable Crib Mattress Pad Washable Toddler Mattress Pad for Summer 52"" x 28""",xigua,"{""【👶 PREMIUM MATERIAL】The baby sheet are velvety-soft to touch, breathable and healthy for your baby or toddler. So do not worry that baby will get sweaty when they re sleeping. The backing fiber is non-adhesive and noise-free, which prevent from bunching up when tossing and turning,allowing for a peaceful rest."",""【👶 GET AN CUTE BABY PAD FOR BED】Each bed pad protector is oversized at 52''x 28'',In addition with a pillowcase (18 x 13in); easily fits most baby crib and mattress protector, allows your baby to sleep peacefully with plenty of room to move."",""【👶 SPOIL YOUR BABY BOY OR GIRL】Choose this unisex pee pads for kids and offer it as a thoughtful baby shower, birthday, gender reveal party Christmas or holiday gift.You just have to replace the pad instead of tearing away the whole sheet off the bed every morning."",""【👶 DURABLE & REUSABLE】Unlike plastic mats that stain and slide around or pricey disposable liners, these changing table pads are reusable with made of durable materials that are machine washable up to 100+ cycles and get softer with every wash, which is better for your baby and your wallet."",""【👶 WASHING INSTRUCTIONS】Regular washing; less than 40 ℃ warm water washing; do not use bleach and other detergents; should not be soaked for a long time; can be hand-washed, ironing, gentle machine washable, not dry clean.""}","{""{\""name\"": \""Manufacturer\"", \""value\"": \""ZZCshop\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B0C5JDTBVL\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""May 17, 2023\""}""}"
amzn_us___B07FZCX59Y,"870e6274",Crib Mattresses,Baby,c679954e,Crib Mattresses,"870e6274",,,"Fitted portable / mini crib Sheet Measures 24 x 38 inches 100% cotton flannel Elastic around the entire edge for a safe and secure fit Machine washable and dryable Made In USA! Note: Please make sure to select the proper fitted sheet for your mattress size. There are two different depths available. If you have the standard 3 inch thick mattress, then make sure to select '24 x 38 x 3'. If you have the extra deep 5.5"" or 6"" mattress you will need the extra deep fitted '24 x 38 x 5.5' size sheet. The extra deep sheet works with brands such as the 'DaVinci extra deep mattress' as well as some other brands.","SheetWorld 100% Cotton Flannel Extra Deep Fitted Portable Mini Crib Sheet 24 x 38 x 5.5, Flannel FS9 - Aqua Blue, Made in USA",SHEETWORLD.COM,"{""Measures 24 x 38 x 5.5 (extra deep)"",""100% Cotton Flannel"",""Machine Washable & Dryable"",""MADE IN USA!""}","{""{\""name\"": \""Color\"", \""value\"": \""Flannel Fs9 - Aqua Blue\""}"",""{\""name\"": \""Material\"", \""value\"": \""Cotton\""}"",""{\""name\"": \""Size\"", \""value\"": \""Fitted 24x38x5.5\""}"",""{\""name\"": \""Fabric Type\"", \""value\"": \""100% Cotton\""}"",""{\""name\"": \""Pattern\"", \""value\"": \""Solid\""}"",""{\""name\"": \""Product Dimensions\"", \""value\"": \""38\\\""L x 24\\\""W\""}"",""{\""name\"": \""Brand\"", \""value\"": \""SHEETWORLD.COM\""}"",""{\""name\"": \""Product Care Instructions\"", \""value\"": \""Machine Wash\""}"",""{\""name\"": \""Number of Pieces\"", \""value\"": \""1\""}"",""{\""name\"": \""Item Weight\"", \""value\"": \""9 ounces\""}"",""{\""name\"": \""Manufacturer\"", \""value\"": \""SHEETWORLD.COM\""}"",""{\""name\"": \""ASIN\"", \""value\"": \""B07FZCX59Y\""}"",""{\""name\"": \""Country of Origin\"", \""value\"": \""USA\""}"",""{\""name\"": \""Item model number\"", \""value\"": \""PC5-FS9\""}"",""{\""name\"": \""Date First Available\"", \""value\"": \""March 10, 2023\""}""}"
